Date,Open,High,Low,Close,Adj Close,Volume
2017-10-31,21897.289063,22020.380859,21840.070313,22011.609375,22011.609375,102400000
2017-11-01,22144.919922,22455.919922,22130.029297,22420.080078,22420.080078,112600000
2017-11-02,22512.179688,22540.250000,22400.009766,22539.119141,22539.119141,105700000
2017-11-03,null,null,null,null,null,null
2017-11-06,22612.960938,22644.679688,22435.339844,22548.349609,22548.349609,111900000
2017-11-07,22518.750000,22953.179688,22512.910156,22937.599609,22937.599609,107800000
2017-11-08,22849.910156,22922.800781,22759.070313,22913.820313,22913.820313,100200000
2017-11-09,22989.439453,23382.150391,22522.830078,22868.710938,22868.710938,160400000
2017-11-10,22580.699219,22724.390625,22511.929688,22681.419922,22681.419922,106600000
2017-11-13,22607.560547,22607.919922,22380.990234,22380.990234,22380.990234,80700000
2017-11-14,22342.929688,22532.300781,22323.240234,22380.009766,22380.009766,95900000
2017-11-15,22250.980469,22305.240234,22004.789063,22028.320313,22028.320313,120600000
2017-11-16,21975.230469,22392.130859,21972.339844,22351.119141,22351.119141,96600000
2017-11-17,22603.300781,22757.400391,22319.119141,22396.800781,22396.800781,113700000
2017-11-20,22279.980469,22410.240234,22215.070313,22261.759766,22261.759766,71700000
2017-11-21,22456.789063,22563.250000,22416.480469,22416.480469,22416.480469,76100000
2017-11-22,22601.550781,22677.339844,22513.439453,22523.150391,22523.150391,81100000
2017-11-23,null,null,null,null,null,null
2017-11-24,22390.140625,22567.199219,22381.009766,22550.849609,22550.849609,64800000
2017-11-27,22657.080078,22659.330078,22423.400391,22495.990234,22495.990234,66600000
2017-11-28,22474.740234,22580.990234,22363.939453,22486.240234,22486.240234,76800000
2017-11-29,22613.960938,22643.929688,22537.119141,22597.199219,22597.199219,90700000
2017-11-30,22601.830078,22748.320313,22502.679688,22724.960938,22724.960938,140700000
2017-12-01,22916.929688,22994.310547,22675.070313,22819.029297,22819.029297,89700000
2017-12-04,22843.529297,22864.330078,22693.990234,22707.160156,22707.160156,68900000
2017-12-05,22595.330078,22682.710938,22522.279297,22622.380859,22622.380859,75900000
2017-12-06,22525.380859,22528.210938,22119.210938,22177.039063,22177.039063,97300000
2017-12-07,22317.150391,22515.240234,22317.150391,22498.029297,22498.029297,79500000
2017-12-08,22627.949219,22819.710938,22625.410156,22811.080078,22811.080078,106900000
2017-12-11,22894.300781,22938.730469,22787.400391,22938.730469,22938.730469,69500000
2017-12-12,22936.410156,22994.330078,22834.890625,22866.169922,22866.169922,86100000
2017-12-13,22879.269531,22879.369141,22697.320313,22758.070313,22758.070313,91400000
2017-12-14,22699.300781,22786.609375,22638.759766,22694.449219,22694.449219,85100000
2017-12-15,22621.359375,22745.089844,22478.320313,22553.220703,22553.220703,99400000
2017-12-18,22770.439453,22927.500000,22735.199219,22901.769531,22901.769531,85200000
2017-12-19,22961.470703,22990.419922,22862.820313,22868.000000,22868.000000,70500000
2017-12-20,22834.929688,22923.500000,22806.730469,22891.720703,22891.720703,92400000
2017-12-21,22852.009766,22894.949219,22728.060547,22866.099609,22866.099609,73000000
2017-12-22,22850.730469,22908.839844,22801.160156,22902.759766,22902.759766,77800000
2017-12-25,22909.410156,22948.830078,22870.189453,22939.179688,22939.179688,0
2017-12-26,22922.949219,22950.150391,22877.630859,22892.689453,22892.689453,46400000
2017-12-27,22854.390625,22936.160156,22854.390625,22911.210938,22911.210938,47200000
2017-12-28,22912.050781,22954.449219,22736.429688,22783.980469,22783.980469,50300000
2017-12-29,22831.490234,22881.210938,22753.199219,22764.939453,22764.939453,46500000
2018-01-01,null,null,null,null,null,null
2018-01-02,null,null,null,null,null,null
2018-01-03,null,null,null,null,null,null
2018-01-04,23073.730469,23506.330078,23065.199219,23506.330078,23506.330078,102200000
2018-01-05,23643.000000,23730.470703,23520.519531,23714.529297,23714.529297,101900000
2018-01-08,null,null,null,null,null,null
2018-01-09,23948.970703,23952.609375,23789.029297,23849.990234,23849.990234,94100000
2018-01-10,23832.810547,23864.759766,23755.449219,23788.199219,23788.199219,88800000
2018-01-11,23656.390625,23734.970703,23601.839844,23710.429688,23710.429688,83700000
2018-01-12,23719.660156,23743.050781,23588.070313,23653.820313,23653.820313,93700000
2018-01-15,23827.980469,23833.269531,23685.019531,23714.880859,23714.880859,75400000
2018-01-16,23721.169922,23962.070313,23701.830078,23951.810547,23951.810547,68500000
2018-01-17,23783.419922,23891.630859,23739.169922,23868.339844,23868.339844,82200000
2018-01-18,24078.929688,24084.419922,23699.470703,23763.369141,23763.369141,99400000
2018-01-19,23854.109375,23872.689453,23735.609375,23808.060547,23808.060547,71800000
2018-01-22,23797.839844,23816.330078,23697.810547,23816.330078,23816.330078,65200000
2018-01-23,23924.400391,24129.339844,23916.019531,24124.150391,24124.150391,73400000
2018-01-24,24026.429688,24072.769531,23917.140625,23940.779297,23940.779297,79900000
2018-01-25,23750.650391,23828.400391,23649.029297,23669.490234,23669.490234,81500000
2018-01-26,23757.339844,23797.960938,23592.279297,23631.880859,23631.880859,87200000
2018-01-29,23707.140625,23787.230469,23580.169922,23629.339844,23629.339844,68800000
2018-01-30,23559.330078,23581.980469,23233.369141,23291.970703,23291.970703,88800000
2018-01-31,23205.230469,23375.380859,23092.849609,23098.289063,23098.289063,99800000
2018-02-01,23276.099609,23492.769531,23211.119141,23486.109375,23486.109375,101800000
2018-02-02,23361.669922,23367.960938,23122.449219,23274.529297,23274.529297,98600000
2018-02-05,22921.160156,22967.689453,22659.429688,22682.080078,22682.080078,107600000
2018-02-06,22267.000000,22277.449219,21078.710938,21610.240234,21610.240234,190100000
2018-02-07,22001.289063,22353.869141,21627.130859,21645.369141,21645.369141,143500000
2018-02-08,21721.570313,21977.029297,21649.699219,21890.859375,21890.859375,104700000
2018-02-09,21507.740234,21510.300781,21119.009766,21382.619141,21382.619141,127600000
2018-02-12,null,null,null,null,null,null
2018-02-13,21633.339844,21679.199219,21211.529297,21244.679688,21244.679688,114700000
2018-02-14,21251.240234,21371.009766,20950.150391,21154.169922,21154.169922,103900000
2018-02-15,21384.099609,21578.990234,21308.919922,21464.980469,21464.980469,86400000
2018-02-16,21555.990234,21866.369141,21499.880859,21720.250000,21720.250000,77800000
2018-02-19,21903.660156,22152.849609,21858.330078,22149.210938,22149.210938,68500000
2018-02-20,22054.320313,22063.869141,21831.449219,21925.099609,21925.099609,67500000
2018-02-21,21942.419922,22130.580078,21836.730469,21970.810547,21970.810547,77900000
2018-02-22,21789.880859,21799.400391,21626.849609,21736.439453,21736.439453,77300000
2018-02-23,21789.720703,21903.390625,21741.630859,21892.779297,21892.779297,64600000
2018-02-26,22134.640625,22226.529297,22040.869141,22153.630859,22153.630859,64600000
2018-02-27,22391.669922,22502.050781,22325.070313,22389.859375,22389.859375,74300000
2018-02-28,22292.529297,22380.279297,22068.240234,22068.240234,22068.240234,88800000
2018-03-01,21901.130859,21901.130859,21645.220703,21724.470703,21724.470703,90300000
2018-03-02,21339.980469,21366.089844,21088.960938,21181.640625,21181.640625,97100000
2018-03-05,21047.810547,21164.380859,20937.259766,21042.089844,21042.089844,87200000
2018-03-06,21390.199219,21551.140625,21381.419922,21417.759766,21417.759766,76400000
2018-03-07,21261.960938,21484.080078,21201.939453,21252.720703,21252.720703,87000000
2018-03-08,21488.160156,21488.160156,21299.400391,21368.070313,21368.070313,72100000
2018-03-09,21594.220703,21884.449219,21357.550781,21469.199219,21469.199219,110500000
2018-03-12,21826.099609,21971.160156,21689.970703,21824.029297,21824.029297,70600000
2018-03-13,21742.449219,21968.099609,21700.779297,21968.099609,21968.099609,68100000
2018-03-14,21764.990234,21881.089844,21684.019531,21777.289063,21777.289063,65000000
2018-03-15,21704.140625,21825.970703,21555.490234,21803.949219,21803.949219,65300000
2018-03-16,21876.529297,21879.279297,21632.849609,21676.509766,21676.509766,75700000
2018-03-19,21537.900391,21659.039063,21366.880859,21480.900391,21480.900391,67300000
2018-03-20,21297.980469,21384.859375,21223.970703,21380.970703,21380.970703,66500000
2018-03-21,null,null,null,null,null,null
2018-03-22,21352.160156,21592.000000,21349.710938,21591.990234,21591.990234,82600000
2018-03-23,21188.800781,21188.800781,20559.609375,20617.859375,20617.859375,121000000
2018-03-26,20423.369141,20766.099609,20347.490234,20766.099609,20766.099609,97500000
2018-03-27,20958.900391,21317.320313,20943.310547,21317.320313,21317.320313,101900000
2018-03-28,20893.050781,21031.310547,20776.820313,21031.310547,21031.310547,88100000
2018-03-29,21250.960938,21298.570313,20996.220703,21159.080078,21159.080078,78900000
2018-03-30,21392.419922,21512.800781,21311.500000,21454.300781,21454.300781,63600000
2018-04-02,21441.570313,21597.470703,21388.580078,21388.580078,21388.580078,47500000
2018-04-03,21115.480469,21333.500000,21056.019531,21292.289063,21292.289063,63800000
2018-04-04,21415.849609,21415.849609,21238.179688,21319.550781,21319.550781,75600000
2018-04-05,21541.179688,21737.660156,21462.099609,21645.419922,21645.419922,80700000
2018-04-06,21633.730469,21742.839844,21550.419922,21567.519531,21567.519531,74400000
2018-04-09,21534.330078,21737.089844,21517.769531,21678.259766,21678.259766,62100000
2018-04-10,21599.669922,21933.990234,21542.369141,21794.320313,21794.320313,74700000
2018-04-11,21819.089844,21837.359375,21687.099609,21687.099609,21687.099609,69500000
2018-04-12,21657.869141,21719.429688,21591.390625,21660.279297,21660.279297,58400000
2018-04-13,21801.410156,21917.349609,21746.689453,21778.740234,21778.740234,73100000
2018-04-16,21843.550781,21879.689453,21775.609375,21835.529297,21835.529297,53400000
2018-04-17,21801.830078,21889.890625,21772.419922,21847.589844,21847.589844,57400000
2018-04-18,21929.009766,22194.109375,21914.960938,22158.199219,22158.199219,70400000
2018-04-19,22231.859375,22360.650391,22176.859375,22191.179688,22191.179688,79700000
2018-04-20,22148.220703,22261.349609,22076.630859,22162.240234,22162.240234,69600000
2018-04-23,22157.880859,22204.859375,22065.519531,22088.039063,22088.039063,64000000
2018-04-24,22228.820313,22304.689453,22149.589844,22278.119141,22278.119141,76500000
2018-04-25,22118.619141,22228.779297,22080.759766,22215.320313,22215.320313,73300000
2018-04-26,22278.769531,22381.660156,22265.199219,22319.609375,22319.609375,72800000
2018-04-27,22466.660156,22495.560547,22357.529297,22467.869141,22467.869141,89100000
2018-04-30,null,null,null,null,null,null
2018-05-01,22453.419922,22519.449219,22411.429688,22508.029297,22508.029297,89900000
2018-05-02,22568.189453,22568.189453,22426.550781,22472.779297,22472.779297,70700000
2018-05-03,null,null,null,null,null,null
2018-05-04,null,null,null,null,null,null
2018-05-07,22513.220703,22513.480469,22350.910156,22467.160156,22467.160156,69000000
2018-05-08,22440.650391,22566.679688,22423.230469,22508.689453,22508.689453,77000000
2018-05-09,22463.009766,22478.640625,22364.750000,22408.880859,22408.880859,86000000
2018-05-10,22482.509766,22530.640625,22418.750000,22497.179688,22497.179688,73300000
2018-05-11,22573.949219,22769.160156,22545.470703,22758.480469,22758.480469,80200000
2018-05-14,22705.300781,22894.759766,22683.640625,22865.859375,22865.859375,68900000
2018-05-15,22889.470703,22912.060547,22805.720703,22818.019531,22818.019531,86400000
2018-05-16,22730.119141,22796.140625,22695.839844,22717.230469,22717.230469,80200000
2018-05-17,22820.619141,22887.029297,22799.160156,22838.369141,22838.369141,75600000
2018-05-18,22907.199219,22954.189453,22867.300781,22930.359375,22930.359375,65300000
2018-05-21,22937.580078,23050.390625,22935.310547,23002.369141,23002.369141,59100000
2018-05-22,23025.949219,23031.669922,22952.869141,22960.339844,22960.339844,59400000
2018-05-23,22868.789063,22949.730469,22649.849609,22689.740234,22689.740234,75000000
2018-05-24,22621.289063,22644.689453,22366.599609,22437.009766,22437.009766,85600000
2018-05-25,22380.220703,22509.359375,22318.150391,22450.789063,22450.789063,70400000
2018-05-28,22488.949219,22547.669922,22410.910156,22481.089844,22481.089844,52900000
2018-05-29,22431.949219,22439.099609,22240.390625,22358.429688,22358.429688,59800000
2018-05-30,22051.970703,22079.230469,21931.650391,22018.519531,22018.519531,90500000
2018-05-31,22163.400391,22254.419922,22098.000000,22201.820313,22201.820313,132400000
2018-06-01,22126.250000,22316.910156,22098.039063,22171.349609,22171.349609,82500000
2018-06-04,22365.089844,22515.720703,22355.830078,22475.939453,22475.939453,71900000
2018-06-05,22552.169922,22602.130859,22470.039063,22539.539063,22539.539063,65800000
2018-06-06,22520.310547,22662.820313,22498.589844,22625.730469,22625.730469,67900000
2018-06-07,22748.720703,22856.369141,22732.179688,22823.259766,22823.259766,72200000
2018-06-08,22799.380859,22879.000000,22694.500000,22694.500000,22694.500000,85200000
2018-06-11,22686.949219,22856.080078,22667.300781,22804.039063,22804.039063,55700000
2018-06-12,22977.220703,23011.570313,22797.730469,22878.349609,22878.349609,63900000
2018-06-13,22896.169922,22993.259766,22895.310547,22966.380859,22966.380859,57000000
2018-06-14,22842.960938,22898.390625,22738.609375,22738.609375,22738.609375,72100000
2018-06-15,22883.240234,22885.839844,22770.380859,22851.750000,22851.750000,88500000
2018-06-18,22806.570313,22806.890625,22601.130859,22680.330078,22680.330078,65000000
2018-06-19,22565.919922,22618.519531,22278.480469,22278.480469,22278.480469,79400000
2018-06-20,22338.529297,22581.400391,22167.160156,22555.429688,22555.429688,88900000
2018-06-21,22523.279297,22782.009766,22491.080078,22693.039063,22693.039063,76000000
2018-06-22,22456.449219,22535.650391,22414.179688,22516.830078,22516.830078,85900000
2018-06-25,22543.560547,22556.550781,22312.789063,22338.150391,22338.150391,60600000
2018-06-26,22160.330078,22368.779297,22104.119141,22342.000000,22342.000000,71300000
2018-06-27,22320.880859,22356.539063,22205.339844,22271.769531,22271.769531,65800000
2018-06-28,22195.189453,22299.390625,22038.400391,22270.390625,22270.390625,70000000
2018-06-29,22314.470703,22332.820313,22145.480469,22304.509766,22304.509766,67900000
2018-07-02,22233.800781,22312.250000,21784.480469,21811.929688,21811.929688,67100000
2018-07-03,21889.060547,21927.810547,21574.560547,21785.539063,21785.539063,76500000
2018-07-04,21679.000000,21784.000000,21604.179688,21717.039063,21717.039063,62200000
2018-07-05,21697.439453,21751.500000,21462.949219,21546.990234,21546.990234,66700000
2018-07-06,21647.660156,21866.160156,21642.960938,21788.140625,21788.140625,71600000
2018-07-09,21838.529297,22105.949219,21825.759766,22052.179688,22052.179688,61200000
2018-07-10,22215.339844,22321.599609,22196.890625,22196.890625,22196.890625,90700000
2018-07-11,22002.140625,22044.619141,21744.250000,21932.210938,21932.210938,74900000
2018-07-12,22036.869141,22233.519531,22019.189453,22187.960938,22187.960938,64400000
2018-07-13,22397.619141,22692.859375,22316.519531,22597.349609,22597.349609,72600000
2018-07-16,22397.619141,22692.859375,22316.519531,22597.349609,22597.349609,0
2018-07-17,22605.730469,22832.220703,22575.419922,22697.359375,22697.359375,75800000
2018-07-18,22917.519531,22949.320313,22794.189453,22794.189453,22794.189453,56500000
2018-07-19,22871.619141,22926.470703,22761.869141,22764.679688,22764.679688,62400000
2018-07-20,22734.560547,22869.980469,22541.349609,22697.880859,22697.880859,69700000
2018-07-23,22480.330078,22507.169922,22341.869141,22396.990234,22396.990234,88000000
2018-07-24,22555.050781,22555.050781,22416.230469,22510.480469,22510.480469,70400000
2018-07-25,22594.279297,22645.660156,22547.140625,22614.250000,22614.250000,58700000
2018-07-26,22711.589844,22717.150391,22549.769531,22586.869141,22586.869141,69600000
2018-07-27,22646.480469,22712.750000,22593.199219,22712.750000,22712.750000,73200000
2018-07-30,22613.300781,22631.320313,22518.939453,22544.839844,22544.839844,76200000
2018-07-31,22472.119141,22678.060547,22352.210938,22553.720703,22553.720703,115400000
2018-08-01,22642.179688,22775.470703,22615.980469,22746.699219,22746.699219,100800000
2018-08-02,22676.730469,22754.730469,22464.810547,22512.529297,22512.529297,94500000
2018-08-03,22585.539063,22613.500000,22490.570313,22525.179688,22525.179688,71700000
2018-08-06,22536.050781,22635.679688,22486.740234,22507.320313,22507.320313,67000000
2018-08-07,22514.310547,22666.679688,22499.050781,22662.740234,22662.740234,69400000
2018-08-08,22666.560547,22800.609375,22610.289063,22644.310547,22644.310547,72800000
2018-08-09,22591.539063,22648.880859,22497.990234,22598.390625,22598.390625,61800000
2018-08-10,22606.910156,22608.859375,22272.689453,22298.080078,22298.080078,73900000
2018-08-13,22117.570313,22124.599609,21851.320313,21857.429688,21857.429688,77800000
2018-08-14,22053.070313,22356.080078,22047.189453,22356.080078,22356.080078,59700000
2018-08-15,22368.119141,22380.279297,22110.289063,22204.220703,22204.220703,61200000
2018-08-16,21980.820313,22240.419922,21871.699219,22192.039063,22192.039063,77900000
2018-08-17,22313.189453,22340.949219,22244.099609,22270.380859,22270.380859,56100000
2018-08-20,22267.070313,22288.310547,22150.750000,22199.000000,22199.000000,46800000
2018-08-21,22110.539063,22306.830078,22053.140625,22219.730469,22219.730469,54500000
2018-08-22,22270.039063,22390.199219,22162.810547,22362.550781,22362.550781,57100000
2018-08-23,22420.669922,22463.029297,22377.880859,22410.820313,22410.820313,50100000
2018-08-24,22484.009766,22602.240234,22452.419922,22601.769531,22601.769531,50400000
2018-08-27,22693.689453,22838.060547,22682.390625,22799.640625,22799.640625,50200000
2018-08-28,22967.740234,23006.769531,22813.470703,22813.470703,22813.470703,60700000
2018-08-29,22820.859375,22968.179688,22819.970703,22848.220703,22848.220703,58800000
2018-08-30,23020.179688,23032.169922,22832.830078,22869.500000,22869.500000,73900000
2018-08-31,22733.250000,22890.609375,22678.029297,22865.150391,22865.150391,68100000
2018-09-03,22819.169922,22820.480469,22684.429688,22707.380859,22707.380859,49900000
2018-09-04,22740.050781,22753.179688,22612.150391,22696.900391,22696.900391,52300000
2018-09-05,22663.800781,22692.250000,22570.519531,22580.830078,22580.830078,65400000
2018-09-06,22458.970703,22535.339844,22416.630859,22487.939453,22487.939453,62200000
2018-09-07,22351.839844,22372.890625,22172.900391,22307.060547,22307.060547,69800000
2018-09-10,22253.650391,22396.880859,22249.609375,22373.089844,22373.089844,55700000
2018-09-11,22469.779297,22667.849609,22457.099609,22664.689453,22664.689453,76500000
2018-09-12,22702.710938,22709.369141,22522.169922,22604.609375,22604.609375,79800000
2018-09-13,22657.949219,22858.410156,22643.880859,22821.320313,22821.320313,75000000
2018-09-14,23035.779297,23105.279297,22965.480469,23094.669922,23094.669922,102700000
2018-09-17,null,null,null,null,null,null
2018-09-18,23042.189453,23481.529297,23039.259766,23420.539063,23420.539063,90600000
2018-09-19,23754.960938,23842.050781,23672.519531,23672.519531,23672.519531,93600000
2018-09-20,23752.789063,23781.750000,23582.150391,23674.929688,23674.929688,101600000
2018-09-21,23848.630859,23971.410156,23764.050781,23869.929688,23869.929688,120600000
2018-09-24,null,null,null,null,null,null
2018-09-25,23881.849609,23950.980469,23808.949219,23940.259766,23940.259766,100800000
2018-09-26,23846.599609,24033.789063,23833.919922,24033.789063,24033.789063,84200000
2018-09-27,23946.429688,24089.320313,23778.039063,23796.740234,23796.740234,76200000
2018-09-28,24080.009766,24286.099609,24021.269531,24120.039063,24120.039063,90700000
2018-10-01,24173.369141,24306.539063,24123.500000,24245.759766,24245.759766,65000000
2018-10-02,24376.169922,24448.070313,24217.259766,24270.619141,24270.619141,80500000
2018-10-03,24219.189453,24260.630859,24030.589844,24110.960938,24110.960938,71300000
2018-10-04,24242.060547,24247.820313,23923.259766,23975.619141,23975.619141,89400000
2018-10-05,23781.759766,23928.619141,23730.189453,23783.720703,23783.720703,84600000
2018-10-08,null,null,null,null,null,null
2018-10-09,23550.470703,23587.050781,23442.460938,23469.390625,23469.390625,86500000
2018-10-10,23538.919922,23589.380859,23373.539063,23506.039063,23506.039063,70600000
2018-10-11,23043.369141,23051.189453,22459.019531,22590.859375,22590.859375,115300000
2018-10-12,22323.429688,22711.130859,22323.429688,22694.660156,22694.660156,99500000
2018-10-15,22501.330078,22520.589844,22261.919922,22271.300781,22271.300781,79900000
2018-10-16,22298.199219,22549.240234,22269.529297,22549.240234,22549.240234,70100000
2018-10-17,22806.589844,22959.410156,22765.580078,22841.119141,22841.119141,72100000
2018-10-18,22871.279297,22873.130859,22637.289063,22658.160156,22658.160156,64300000
2018-10-19,22342.000000,22551.669922,22212.570313,22532.080078,22532.080078,67400000
2018-10-22,22374.210938,22672.250000,22271.589844,22614.820313,22614.820313,63000000
2018-10-23,22404.140625,22410.150391,21993.070313,22010.779297,22010.779297,80200000
2018-10-24,22167.759766,22207.089844,21911.419922,22091.179688,22091.179688,83900000
2018-10-25,21676.830078,21703.210938,21204.400391,21268.730469,21268.730469,93600000
2018-10-26,21440.839844,21476.660156,20971.929688,21184.599609,21184.599609,92900000
2018-10-29,21323.609375,21465.990234,21109.970703,21149.800781,21149.800781,70800000
2018-10-30,21049.519531,21568.400391,21035.880859,21457.289063,21457.289063,116900000
2018-10-31,21569.560547,21920.460938,21530.390625,21920.460938,21920.460938,105000000
2018-11-01,21906.410156,21906.410156,21628.449219,21687.650391,21687.650391,101900000
2018-11-02,21761.580078,22308.419922,21751.330078,22243.660156,22243.660156,101900000
2018-11-05,22002.470703,22051.650391,21865.980469,21898.990234,21898.990234,78700000
2018-11-06,22018.869141,22160.830078,21994.279297,22147.750000,22147.750000,0
2018-11-07,22189.740234,22444.650391,21996.939453,22085.800781,22085.800781,96300000
2018-11-08,22446.009766,22583.429688,22421.000000,22486.919922,22486.919922,81900000
2018-11-09,22471.310547,22494.580078,22226.009766,22250.250000,22250.250000,78100000
2018-11-12,22121.699219,22324.009766,22046.289063,22269.880859,22269.880859,59300000
2018-11-13,21885.240234,21892.289063,21484.650391,21810.519531,21810.519531,85700000
2018-11-14,21851.130859,21990.410156,21764.880859,21846.480469,21846.480469,75200000
2018-11-15,21670.349609,21818.730469,21613.529297,21803.619141,21803.619141,0
2018-11-16,21804.900391,21873.740234,21663.990234,21680.339844,21680.339844,74900000
2018-11-19,21679.029297,21852.919922,21665.289063,21821.160156,21821.160156,72100000
2018-11-20,21582.689453,21687.119141,21526.949219,21583.119141,21583.119141,82500000
2018-11-21,21286.810547,21555.609375,21243.380859,21507.539063,21507.539063,77300000
2018-11-22,21582.470703,21684.640625,21484.980469,21646.550781,21646.550781,65900000
2018-11-23,null,null,null,null,null,null
2018-11-26,21647.689453,21838.099609,21622.599609,21812.000000,21812.000000,78000000
2018-11-27,21967.980469,22006.830078,21816.050781,21952.400391,21952.400391,74000000
2018-11-28,22036.720703,22216.980469,22032.720703,22177.019531,22177.019531,77600000
2018-11-29,22360.980469,22437.949219,22241.169922,22262.599609,22262.599609,69300000
2018-11-30,22274.970703,22362.199219,22231.960938,22351.060547,22351.060547,104100000
2018-12-03,22629.390625,22698.789063,22550.289063,22574.759766,22574.759766,70500000
2018-12-04,22533.970703,22576.619141,22033.410156,22036.050781,22036.050781,89600000
2018-12-05,21755.169922,21979.179688,21708.820313,21919.330078,21919.330078,83700000
2018-12-06,21766.500000,21805.019531,21307.720703,21501.619141,21501.619141,87600000
2018-12-07,21643.750000,21734.939453,21506.449219,21678.679688,21678.679688,78100000
2018-12-10,21319.470703,21365.779297,21169.960938,21219.500000,21219.500000,79000000
2018-12-11,21273.039063,21279.019531,21062.310547,21148.019531,21148.019531,87500000
2018-12-12,21348.400391,21631.470703,21320.720703,21602.750000,21602.750000,89600000
2018-12-13,21755.130859,21871.339844,21675.660156,21816.189453,21816.189453,79200000
2018-12-14,21638.960938,21751.310547,21353.939453,21374.830078,21374.830078,102800000
2018-12-17,21391.730469,21563.269531,21363.669922,21506.880859,21506.880859,63400000
2018-12-18,21275.509766,21330.359375,21101.439453,21115.449219,21115.449219,80500000
2018-12-19,21107.169922,21168.619141,20880.730469,20987.919922,20987.919922,81300000
2018-12-20,20779.929688,20841.339844,20282.929688,20392.580078,20392.580078,96300000
2018-12-21,20310.500000,20334.730469,20006.669922,20166.189453,20166.189453,116600000
2018-12-24,null,null,null,null,null,null
2018-12-25,19785.429688,19785.429688,19117.960938,19155.740234,19155.740234,0
2018-12-26,19302.589844,19530.349609,18948.580078,19327.060547,19327.060547,79900000
2018-12-27,19706.189453,20211.570313,19701.759766,20077.619141,20077.619141,93000000
2018-12-28,19957.880859,20084.380859,19900.039063,20014.769531,20014.769531,70600000
2018-12-31,null,null,null,null,null,null
2019-01-04,19655.130859,19692.580078,19241.369141,19561.960938,19561.960938,91600000
2019-01-07,19944.609375,20266.220703,19920.800781,20038.970703,20038.970703,81500000
2019-01-08,20224.669922,20347.919922,20106.359375,20204.039063,20204.039063,86400000
2019-01-09,20366.300781,20494.349609,20331.199219,20427.060547,20427.060547,72800000
2019-01-10,20270.880859,20345.919922,20101.929688,20163.800781,20163.800781,73700000
2019-01-11,20296.449219,20389.890625,20294.740234,20359.699219,20359.699219,77700000
2019-01-15,20264.820313,20571.279297,20204.429688,20555.289063,20555.289063,78300000
2019-01-16,20575.720703,20580.250000,20323.320313,20442.750000,20442.750000,69500000
2019-01-17,20544.230469,20571.750000,20342.460938,20402.269531,20402.269531,63600000
2019-01-18,20472.810547,20682.119141,20454.130859,20666.070313,20666.070313,64700000
2019-01-21,20848.380859,20892.679688,20678.259766,20719.330078,20719.330078,61200000
2019-01-22,20770.060547,20805.929688,20558.300781,20622.910156,20622.910156,57100000
2019-01-23,20453.439453,20686.289063,20438.220703,20593.720703,20593.720703,0
2019-01-24,20506.240234,20620.720703,20467.589844,20574.630859,20574.630859,61400000
2019-01-25,20598.640625,20844.310547,20598.640625,20773.560547,20773.560547,68400000
2019-01-28,20746.289063,20759.480469,20624.550781,20649.000000,20649.000000,56800000
2019-01-29,20555.439453,20673.660156,20406.220703,20664.640625,20664.640625,63100000
2019-01-30,20701.619141,20706.269531,20527.529297,20556.539063,20556.539063,72100000
2019-01-31,20832.910156,20869.419922,20682.910156,20773.490234,20773.490234,75700000
2019-02-01,20797.029297,20929.630859,20741.980469,20788.390625,20788.390625,82200000
2019-02-04,20831.900391,20922.580078,20823.679688,20883.769531,20883.769531,66600000
2019-02-05,20960.470703,20981.230469,20823.179688,20844.449219,20844.449219,65500000
2019-02-06,20928.869141,20971.660156,20860.990234,20874.060547,20874.060547,68900000
2019-02-07,20812.220703,20844.769531,20665.509766,20751.279297,20751.279297,70600000
2019-02-08,20510.500000,20562.390625,20315.310547,20333.169922,20333.169922,86200000
2019-02-12,20442.550781,20885.880859,20428.570313,20864.210938,20864.210938,84100000
2019-02-13,21029.929688,21213.740234,20992.880859,21144.480469,21144.480469,78600000
2019-02-14,21147.890625,21235.619141,21102.160156,21139.710938,21139.710938,64500000
2019-02-15,21051.509766,21051.509766,20853.330078,20900.630859,20900.630859,65600000
2019-02-18,21217.320313,21306.359375,21189.970703,21281.849609,21281.849609,61800000
2019-02-19,21256.580078,21344.169922,21217.160156,21302.650391,21302.650391,53600000
2019-02-20,21346.039063,21494.849609,21315.390625,21431.490234,21431.490234,59700000
2019-02-21,21422.310547,21553.349609,21318.740234,21464.230469,21464.230469,68400000
2019-02-22,21376.359375,21451.230469,21348.669922,21425.509766,21425.509766,52400000
2019-02-25,21567.660156,21590.029297,21505.070313,21528.230469,21528.230469,51800000
2019-02-26,21556.019531,21610.880859,21405.839844,21449.390625,21449.390625,56400000
2019-02-27,21504.609375,21578.810547,21492.650391,21556.509766,21556.509766,67700000
2019-02-28,21536.550781,21536.550781,21364.089844,21385.160156,21385.160156,71500000
2019-03-01,21490.019531,21641.580078,21490.019531,21602.689453,21602.689453,62600000
2019-03-04,21812.810547,21860.390625,21740.919922,21822.039063,21822.039063,59100000
2019-03-05,21712.800781,21798.380859,21659.039063,21726.279297,21726.279297,59200000
2019-03-06,21659.029297,21684.599609,21550.449219,21596.810547,21596.810547,57100000
2019-03-07,21456.880859,21472.160156,21402.119141,21456.009766,21456.009766,75200000
2019-03-08,21339.169922,21359.320313,20993.070313,21025.560547,21025.560547,99800000
2019-03-11,21062.750000,21145.939453,20938.000000,21125.089844,21125.089844,55600000
